barcode_no,species,county,town,gridref_original,gridref_1km,gridref_10km,flag,latitude_decimal,longitude_decimal,error_radius,date
10883754,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,1978-03-20
10883714,Vespula vulgaris,I. o. W.,Tennyson Down,NA,NA,NA,NA,50.6665,-1.5415,2.9,1978-08-26
10883713,Vespula vulgaris,I. o. W.,Tennyson Down,NA,NA,NA,NA,50.6665,-1.5415,2.9,1978-08-26
10883710,Vespula vulgaris,I. o. W.,Luccombe Chine,NA,NA,NA,NA,50.605333,-1.177183,3.13,1978-06-03
10883700,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.0628,-1.3861,1,1978-09-23
10883264,Vespula vulgaris,Devon,Lustleigh,NA,NA,NA,NA,50.61731,-3.718612,1.77,1978-09-13
10883115,Vespula vulgaris,Hants.,Hoe Moor woods,NA,NA,NA,NA,50.841909,-1.845294,3.2,1978-05-29
10883113,Vespula vulgaris,I. o. W.,Luccombe Chine,NA,NA,NA,NA,50.605333,-1.177183,3.13,1978-06-03
10883112,Vespula vulgaris,Hants.,Bitterne,NA,NA,NA,NA,50.915693,-1.358141,1.86,1978-04-23
10883111,Vespula vulgaris,Hants.,Bitterne,NA,NA,NA,NA,50.915693,-1.358141,1.86,1978-04-24
10882857,Vespula germanica,Hants.,Titchfield,NA,NA,NA,NA,50.8257,-1.2383,1.8,1978-05-26
10882832,Vespula germanica,Hants.,Titchfield,NA,NA,NA,NA,50.8257,-1.2383,1.8,1978-05-26
10882730,Vespula germanica,Devon,Sheepwash,NA,NA,NA,NA,50.837415,-4.152752,3.74,1978-09-01
10881435,Vespula germanica,Hants.,Hamble Common,NA,NA,NA,NA,50.851119,-1.316158,0.6,1978-05-27
10881426,Vespula germanica,Hants.,Titchfield,NA,NA,NA,NA,50.8257,-1.2383,1.8,1978-05-21
10884352,Vespa crabro,Sussex,NA,SU998176,SU9917,SU91,NA,NA,NA,NA,1979-08-23
10884290,Vespa crabro,Devon,Axminster,NA,NA,NA,NA,50.78269958,-2.994899988,1.39999997,1979-12-03
10883980,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1979-09-02
10883979,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1979-09-01
10883978,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1979-09-02
10883974,Vespula vulgaris,Surrey,Esher Common,NA,NA,NA,NA,51.3472,-0.3738,1.2,1979-03-02
10883962,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1979-09-02
10883960,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1979-09-23
10883804,Vespula vulgaris,Hants.,Winchester,NA,NA,NA,NA,51.04589844,-1.31099999,0.80000001,1979-08-10
10883711,Vespula vulgaris,I. o. W.,Luccombe Chine,NA,NA,NA,NA,50.605333,-1.177183,3.13,1979-08-06
10883705,Vespula vulgaris,Hants.,Petersfield,NA,NA,NA,NA,50.9647,-0.9877,0.9,1979-08-05
10883699,Vespula vulgaris,Hants.,Crab Wood,NA,NA,NA,NA,51.0628,-1.3861,1,1979-08-19
10882940,Vespula germanica,Kent,Ham Green,TQ1869?,NA,NA,NA,51.389757,0.651789,0.75,1979-11-02
10882937,Vespula germanica,Kent,Ham Green,TQ1869?,NA,NA,NA,51.389757,0.651789,0.75,1979-11-02
10882936,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,1979-09-23
10882935,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,1979-09-23
10882934,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,1979-09-02
10882933,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,1979-09-02
10884377,Vespa crabro,Herefordshire,Evesbatch,NA,NA,NA,NA,52.131714,-2.463561,0.52,1980-05-18
10883511,Vespula vulgaris,I. o. W.,St. Helens,NA,NA,NA,NA,50.698,-1.1138,1.2,1980-08-27
10883325,Vespula vulgaris,I. o. W.,The Undercliff,NA,NA,NA,NA,50.5861,-1.2365,1.7,1980-04-19
10883324,Vespula vulgaris,I. o. W.,Firestone Copse,NA,NA,NA,NA,50.716527,-1.214696,0.9,1980-04-19
10884329,Vespa crabro,London,Kingston Vale,NA,NA,NA,NA,51.4336,-0.2575,1.4,1981-12-02
10884095,Vespa crabro,Suffolk,Stowmarket,NA,NA,NA,NA,52.1889,0.9977,2.6,1981-10-17
10883805,Vespula vulgaris,Hants.,Winchester,NA,NA,NA,NA,51.0598,-1.3101,3.9,1981-06-21
10883803,Vespula vulgaris,I. o. W.,Yarmouth,NA,NA,NA,NA,50.7053,-1.4989,1.2,1981-09-05
10883146,Vespula vulgaris,Devon,Shipley,NA,NA,NA,NA,50.451155,-3.858691,1.04,1981-04-09
10884019,Vespa crabro,Norfolk,Bausey,NA,NA,NA,NA,52.74795,0.463835,2,1982-09-15
10884018,Vespa crabro,Norfolk,Bausey,NA,NA,NA,NA,52.74795,0.463835,2,1982-09-15
10884017,Vespa crabro,Norfolk,Bausey,NA,NA,NA,NA,52.74795,0.463835,2,1982-09-15
10882741,Vespula germanica,Glos.,Rodborough,NA,NA,NA,NA,51.7391,-2.2342,0.4,1982-08-29
10884313,Vespa crabro,Cornwall,Truro,NA,NA,NA,NA,50.320277,-4.960693,2.4,1983-11-27
10884378,Vespa crabro,London,Lambeth,TQ3271,TQ3271,NA,NA,51.4309,-0.0936,,1985-10-19
10884051,Vespa crabro,Middx.,Hampton,NA,NA,NA,NA,51.41339,-0.3667,3.8,1986-09-25
10883927,Vespula vulgaris,Hants.,Hatchet Pond,NA,NA,NA,NA,50.81119919,-1.479500055,0.60000002,1986-07-21
10883992,Vespula vulgaris,Kent,Chattenden,NA,NA,NA,NA,51.4194,0.5326,1.1,1988-08-01
10883983,Vespula vulgaris,Kent,Chattenden,NA,NA,NA,NA,51.4194,0.5326,1.1,1988-08-01
10883991,Vespula vulgaris,Surrey,Reigate,NA,NA,NA,NA,51.2373,-0.2059,2.4,1989-07-24
10883938,Vespula vulgaris,Herts.,Berkhamsted,NA,NA,NA,NA,51.7598,-0.5679,3.5,1989-11-08
10884379,Vespa crabro,Hants.,New Forest,SU2608,SU2608,NA,NA,50.8765,-1.6315,3.7,1990-10-01
10884327,Vespa crabro,London,Richmond,NA,NA,NA,NA,51.4427,-0.2837,2.6,1990-08-22
10883961,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1990-05-26
10883990,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883989,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883988,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883987,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883986,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883985,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883984,Vespula vulgaris,Kent,Maidstone,NA,NA,NA,NA,51.2704,0.5227,4.9,1991-11-06
10883939,Vespula vulgaris,Herts.,Berkhamsted,NA,NA,NA,NA,51.7598,-0.5679,3.5,1991-03-07
10883187,Vespula vulgaris,Surrey,Boundstone,NA,NA,NA,NA,51.19,-0.812,0.6,1991-05-13
10884012,Vespa crabro,Norfolk,Bausey,NA,NA,NA,NA,52.74795,0.463835,2,1992-09-15
10883662,Vespula vulgaris,Surrey,Boundstone,NA,NA,NA,NA,51.19,-0.812,0.6,1992-08-30
10884335,Vespa crabro,London,Richmond,NA,NA,NA,NA,51.4427,-0.2837,2.6,1993-07-03
10882619,Vespula germanica,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,1993-09-26
10883855,Vespula vulgaris,Surrey,Boundstone,NA,NA,NA,NA,51.19,-0.812,0.6,1994-08-10
10882949,Vespula germanica,Hants.,Farenborough,NA,NA,NA,NA,51.360131,0.074941,0.03,1997-04-01
10883982,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,1998-04-01
10883294,Vespula vulgaris,Cheshire,Hilbre Islands,NA,NA,NA,NA,53.3825,-3.227531,0.8,1998-08-04
10882862,Vespula germanica,London,S. Kensington,NA,NA,NA,NA,51.49610138,-0.178499997,0.1,1998-06-16
10882860,Vespula germanica,London,S. Kensington,NA,NA,NA,NA,51.49610138,-0.178499997,0.1,1998-06-16
10882829,Vespula germanica,London,S. Kensington,NA,NA,NA,NA,51.49610138,-0.178499997,0.1,1998-06-16
10883977,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,2000-08-29
10884426,Vespa crabro,Wilts.,Hill's Copse area,NA,NA,NA,NA,51.178676,-1.675453,3.01,2001-07-31
10884014,Vespa crabro,Kent,Biddenden,TQ83??,NA,NA,NA,51.1151,0.6433,1.2,2001-09-07
10884013,Vespa crabro,Kent,Biddenden,TQ83??,NA,NA,NA,51.1151,0.6433,1.2,2001-09-07
10884023,Vespa crabro,Kent,Penshurst,TQ5344,TQ5344,TQ54,NA,NA,NA,NA,2002-09-26
10883999,Vespula vulgaris,Hants.,Farenborough,NA,NA,NA,NA,51.360131,0.074941,0.03,2002-04-10
10883998,Vespula vulgaris,Hants.,Farenborough,NA,NA,NA,NA,51.360131,0.074941,0.03,2002-04-10
10882941,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2002-10-16
10882939,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2002-10-16
10882942,Vespula germanica,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2003-03-10
10884418,Vespa crabro,Surrey,Reigate Priory Park,TQ251497,TQ2549,TQ24,NA,NA,NA,NA,2004-10-06
10884011,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2004-07-31
10884008,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2004-08-05
10884004,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2004-08-13
10884002,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2004-05-28
10884006,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2005-06-08
10884003,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2005-06-29
10883293,Vespula vulgaris,Hunts.,Monks Wood,NA,NA,NA,2M,52.405,-0.2413,1,2005-09-28
10881476,Vespula germanica,Hunts.,Monks Wood,TL202805,TL2080,TL28,NA,NA,NA,NA,2005-09-26
10884022,Vespa crabro,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2006-10-14
10884021,Vespa crabro,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2006-10-14
10884020,Vespa crabro,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2006-10-14
10884015,Vespa crabro,Kent,Aylesford,TQ7359,TQ7359,TQ75,NA,NA,NA,NA,2006-07-22
10883580,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-24
10883531,Vespula vulgaris,St. Helena,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-18
10884010,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2008-08-11
10884009,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2008-08-11
10882861,Vespula germanica,London,S. Kensington,TQ265790,TQ2679,TQ27,NA,NA,NA,NA,2008-07-11
10884421,Vespa crabro,Herts.,Aldbury,SP966121,SP9612,SP91,NA,51.8,-0.6,0.9,2010-07-04
10883963,Vespula vulgaris,Somerset,Exmoor National Park,NA,NA,NA,NA,51.1667,-3.75,3.9,2010-08-15
10884420,Vespa crabro,Bucks.,Pitstone Common,SP971133,SP9713,SP91,2M,NA,NA,NA,2011-04-22
10884419,Vespa crabro,Bucks.,Pitstone Common,SP971133,SP9713,SP91,NA,NA,NA,NA,2011-04-07
10884016,Vespa crabro,Kent,Faggs wood,TQ9834,TQ9834,TQ93,NA,NA,NA,NA,2011-08-17
10884007,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2011-05-06
10884005,Vespa crabro,Middx.,Harefield,NA,NA,NA,NA,51.61119843,-0.485100001,0.4,2011-04-30
10883964,Vespula vulgaris,Berks.,Maidenhead,NA,NA,NA,NA,NA,NA,NA,2011-08-08
10883814,Vespula vulgaris,Berks.,Maidenhead,NA,NA,NA,NA,NA,NA,NA,2011-08-08
10883981,Vespula vulgaris,Kent,Aylesford,NA,NA,NA,NA,NA,NA,NA,2012-04-03
10884442,Vespa crabro,London,Wimbledon,TQ2371,NA,NA,NA,51.42890167,-0.255499989,1.5,2015-08-22
10882901,Vespula germanica,London,Putney Heath,TQ2372,NA,NA,NA,51.4502,-0.2326,0.8,2015-07-18
10884350,Vespa crabro,Rutland,Great Casterton,NA,NA,NA,NA,52.671711,-0.519456,1.2,2016-05-15
10881309,Vespula germanica,London,Greenwich,NA,NA,NA,NA,NA,NA,NA,2016-05-22
10881249,Vespula germanica,London,Greenwich,TQ400792,TQ4079,TQ47,NA,NA,NA,NA,2016-05-22
